,symbol,company,sector,2016Q2_weight,2016Q2_vol_shares,2016Q2_vol_$,2016Q2_price_change,2016Q3_weight,2016Q3_vol_shares,2016Q3_vol_shares_change,2016Q3_vol_$,2016Q3_vol_$_change,2016Q3_price_change,2016Q4_weight,2016Q4_vol_shares,2016Q4_vol_shares_change,2016Q4_vol_$,2016Q4_vol_$_change,2016Q4_price_change,2017Q1_weight,2017Q1_vol_shares,2017Q1_vol_shares_change,2017Q1_vol_$,2017Q1_vol_$_change,2017Q1_price_change,2017Q2_weight,2017Q2_vol_shares,2017Q2_vol_shares_change,2017Q2_vol_$,2017Q2_vol_$_change,2017Q2_price_change,2017Q3_weight,2017Q3_vol_shares,2017Q3_vol_shares_change,2017Q3_vol_$,2017Q3_vol_$_change,2017Q3_price_change,2017Q4_weight,2017Q4_vol_shares,2017Q4_vol_shares_change,2017Q4_vol_$,2017Q4_vol_$_change,2017Q4_price_change,2018Q1_weight,2018Q1_vol_shares,2018Q1_vol_shares_change,2018Q1_vol_$,2018Q1_vol_$_change,2018Q1_price_change,2018Q2_weight,2018Q2_vol_shares,2018Q2_vol_shares_change,2018Q2_vol_$,2018Q2_vol_$_change,2018Q2_price_change,2018Q3_weight,2018Q3_vol_shares,2018Q3_vol_shares_change,2018Q3_vol_$,2018Q3_vol_$_change,2018Q3_price_change,2018Q4_weight,2018Q4_vol_shares,2018Q4_vol_shares_change,2018Q4_vol_$,2018Q4_vol_$_change,2018Q4_price_change,2019Q1_weight,2019Q1_vol_shares,2019Q1_vol_shares_change,2019Q1_vol_$,2019Q1_vol_$_change,2019Q1_price_change,2019Q2_weight,2019Q2_vol_shares,2019Q2_vol_shares_change,2019Q2_vol_$,2019Q2_vol_$_change,2019Q2_price_change,2019Q3_weight,2019Q3_vol_shares,2019Q3_vol_shares_change,2019Q3_vol_$,2019Q3_vol_$_change,2019Q3_price_change,2019Q4_weight,2019Q4_vol_shares,2019Q4_vol_shares_change,2019Q4_vol_$,2019Q4_vol_$_change,2019Q4_price_change,2020Q1_weight,2020Q1_vol_shares,2020Q1_vol_shares_change,2020Q1_vol_$,2020Q1_vol_$_change,2020Q1_price_change,2020Q2_weight,2020Q2_vol_shares,2020Q2_vol_shares_change,2020Q2_vol_$,2020Q2_vol_$_change,2020Q2_price_change,2020Q3_weight,2020Q3_vol_shares,2020Q3_vol_shares_change,2020Q3_vol_$,2020Q3_vol_$_change,2020Q3_price_change,2020Q4_weight,2020Q4_vol_shares,2020Q4_vol_shares_change,2020Q4_vol_$,2020Q4_vol_$_change,2020Q4_price_change
425,TAP,Molson Coors,Consumer Staples,0.001259516389105858,89836799,8816481416.9035,5.829,0.0022167014261955647,146465184,63.035,14792803140.0275,67.786,8.724,0.001478892543205067,107357916,-26.701,10987408347.644999,-25.725,-11.408,0.0012878426833818496,96296790,-10.303,9407258282.817501,-14.381,-2.227,0.0014968600703255442,124161545,28.936,11408103744.223047,21.269,-10.044,0.0010643264190904212,89087661,-28.249,7839862724.3071,-31.278,-5.814,0.0008444948941548242,83676926,-6.073,6763646435.869998,-13.727,0.465,0.000795215277225654,106026065,26.709,8404336594.2079,24.257,-8.402,0.0010182272048873439,151032043,42.448,9991373655.072498,18.884,-9.653,0.0009883834543048954,139567851,-7.591,9222521134.818,-7.695,-9.252,0.0007057398113072579,131501866,-5.779,8071203935.7003,-12.484,-8.802,0.000693429174152954,109766055,-16.529,6739700389.647251,-16.497,6.747,0.0006249857757370207,100469040,-8.47,5864327206.534999,-12.988,-6.604,0.0006246240828445838,105365011,4.873,5689501407.305,-2.981,2.15,0.0006459824380309636,110356520,4.737,5940831901.235,4.417,-6.586,0.0004815348010354389,142786390,29.386,6953599381.015,17.048,-28.092,0.00047045111729381923,168459465,17.98,6671572217.465,-4.056,-7.21,0.0003174293400717748,130371582,-22.61,4674661928.1,-29.932,-2.809,0.0004664977571398958,162430630,24.591,6622247858.875,41.663,34.896
426,TDG,TransDigm Group,Industrials,0.0017593148364693613,49165180,12315017649.93,20.682,0.0009106463592074515,21739524,-55.783,6077053121.7,-50.653,9.681,0.0012858212024630983,36535544,68.06,9552987928.9972,57.198,-13.511,0.0028805974696890237,89710655,145.544,21041797073.40885,120.264,-12.458,0.0015905852913786131,48328526,-46.128,12122417036.7081,-42.389,22.626,0.001012531794984184,27681342,-42.723,7458341852.9216,-38.475,-4.782,0.0008839090195422952,26077211,-5.795,7079318218.5475,-5.082,7.006,0.0009056858698091221,32684605,25.338,9571859490.74,35.209,11.428,0.0007862396930703861,23552924,-27.939,7714991819.3208,-19.399,13.009,0.0008034837063353977,20809771,-11.647,7497237464.756499,-2.822,8.473,0.0008929351021698641,29992801,44.128,10212065686.939999,36.211,-9.339,0.000999914887385544,23786423,-20.693,9718550945.536,-4.833,35.6,0.0009548535694914427,19158033,-19.458,8959521933.475,-7.81,5.737,0.0011846744374221145,20927746,9.237,10790821334.035,20.44,6.285,0.0010355047895708408,17310546,-17.284,9523107015.904999,-11.748,7.358,0.0014151835107450604,44325168,156.059,20435945986.0,114.593,-42.905,0.0013115517291791322,49732433,12.199,18599407582.434998,-8.987,46.094,0.000883146348113187,27534846,-44.634,13005762509.325,-30.074,7.537,0.0008367585773582559,21918958,-20.396,11878347993.095001,-8.669,28.517
427,TDY,Teledyne Technologies,Industrials,0.00011460181527475218,8517409,802200577.50145,13.798,0.00011062647534330536,7004736,-17.76,738248125.115,-7.972,8.353,0.000153796038253689,9725892,38.847,1142625190.9291,54.775,14.878,0.00014279768969023391,8171555,-15.981,1043089164.8800501,-8.711,1.984,0.00022882315343906027,13526010,65.526,1743942754.0781002,67.19,0.949,0.00021462613300155618,10909919,-19.341,1580943016.7289002,-9.347,23.953,0.00021305465360422175,9637129,-11.666,1706376626.395,7.934,13.41,0.00018254656133242107,10219885,6.047,1929267192.785,13.062,2.931,0.00019899398006611676,9918744,-2.947,1952632183.08,1.211,6.569,0.0002209980322079477,9036166,-8.898,2062113660.3550003,5.607,25.117,0.0001806053134641397,9495145,5.079,2065495375.895,0.164,-16.709,0.0002106181887202181,9047463,-4.715,2047077829.28,-0.892,15.615,0.0003438895532708815,12891782,42.491,3226762818.5800004,57.628,14.71,0.0003942489555086138,11951160,-7.296,3591087901.9900002,11.291,16.612,0.0006762538499497403,18490331,54.716,6219225490.650001,73.185,7.288,0.0004039092620059891,17753369,-3.986,5832648415.507499,-6.216,-14.766,0.0005411682975421442,23409724,31.861,7674428322.380001,31.577,9.098,0.000300657494858665,14053696,-39.966,4427669302.075,-42.306,-0.465,0.0002702720762748261,10713763,-23.766,3836692998.05,-13.347,25.369
428,TECH,Bio-Techne,Health Care,0.00021186349095409965,14506161,1483022013.11025,20.346,0.00018102845669426247,10988897,-24.247,1208064510.166,-18.54,-2.464,0.00013747576295535882,9677129,-11.937,1021373968.2675,-15.454,-5.98,0.00018004552296364815,12793939,32.208,1315172077.335,28.765,-1.559,0.00014761489303307244,10267769,-19.745,1125025676.9475002,-14.458,15.332,0.0001483251847691167,9217135,-10.232,1092568094.0449998,-2.885,2.336,0.00014894088828477928,9361958,1.571,1192882887.9550002,9.182,7.022,0.00014916737672791423,11184299,19.465,1576494917.5399997,32.158,16.435,0.00018364967000437677,11815174,5.641,1802065851.155,14.308,-1.688,0.0002500280994438559,13033842,10.314,2332990724.7799997,29.462,38.305,0.0002365164181447275,16021017,22.919,2704923563.05,15.942,-29.215,0.00022576225262427264,12542883,-21.71,2194268713.655,-18.879,39.031,0.00020887476967595628,9758714,-22.197,1959900596.3375,-10.681,4.021,0.00023545592140049743,10749912,10.157,2144692836.795,9.429,-7.445,0.00018257373954689535,8015084,-25.44,1679054773.585,-21.711,11.636,0.00018122777124074234,13492525,68.339,2617018157.8,55.863,-14.028,0.00030040672528906353,17617459,30.572,4260134770.02,62.786,42.149,0.00018556086340342762,10510152,-40.342,2732684708.04,-35.855,-6.02,0.0002109278533478244,10318279,-1.826,2994262038.415,9.572,28.256
429,TEL,TE Connectivity,Information Technology,0.0009499606996824604,110822826,6649624354.2212,-7.334,0.0008928981545463489,97521306,-12.003,5958613310.845,-10.392,12.73,0.000717224691006781,80465945,-17.489,5328609298.432502,-10.573,7.963,0.0010540584965905509,104841141,30.293,7699543314.240001,44.494,7.251,0.0009260002653979858,92083459,-12.169,7057377843.301551,-8.34,5.37,0.0008405559794110894,76937257,-16.448,6191562449.713651,-12.268,5.166,0.0010160964634806408,87942228,14.304,8138021048.190001,31.437,14.19,0.0010371441024105657,108537560,23.419,10961193003.945,34.691,4.378,0.0010869693938207075,111568164,2.792,10665907680.685,-2.694,-9.342,0.0010786716125618756,109422510,-1.923,10064992186.029999,-5.634,-1.457,0.0010480564385961818,155648741,42.246,11986113177.2694,19.087,-12.979,0.0008805694829195662,106891558,-31.325,8558587824.6239,-28.596,8.36,0.0007304529914747592,76033731,-28.868,6853940549.204999,-19.917,16.308,0.000945952436336096,93897995,23.495,8616378819.83,25.714,-3.938,0.0008398138057011887,83533083,-11.038,7723418400.065001,-10.364,2.044,0.0008069491209590741,144877496,73.437,11652742223.295,50.875,-34.972,0.0007110271073813097,133474646,-7.871,10083233987.745003,-13.469,35.218,0.0006379243330028457,102225587,-23.412,9394470567.285,-6.831,19.443,0.0007925102183355105,102193209,-0.032,11250212924.25,19.754,21.923
430,TER,Teradyne,Information Technology,0.00031689911598072154,112566498,2218260271.3574996,-8.077,0.0003320777327795268,107698002,-4.325,2216067743.785,-0.099,11.008,0.00041031636101782754,127308059,18.208,3048438800.32835,37.561,17.593,0.0005009180448705845,128879296,1.234,3659038085.4960003,20.03,21.913,0.0007235047194878828,163947037,27.21,5514087163.510001,50.698,-3.75,0.0008072027866268149,172837750,5.423,5945881756.12575,7.831,23.6,0.0007035107770134745,136534806,-21.004,5634490146.095501,-5.237,11.743,0.0006834900330587685,158976580,16.437,7223553748.43,28.202,4.936,0.0008675229417444935,222797951,40.145,8512585230.205001,17.845,-16.034,0.0006630868907717036,152887141,-31.379,6187206835.290001,-27.317,-1.308,0.0005308256005235022,180963498,18.364,6070794940.9566,-1.881,-16.208,0.0005494887442574564,145249081,-19.736,5340688915.061249,-12.027,30.452,0.0006496455903403139,134175608,-7.624,6095713627.314999,14.137,19.387,0.0008786446297668387,149889204,11.711,8003293492.645,31.294,17.227,0.0009304822299467727,135468420,-9.621,8557258200.470001,6.922,16.088,0.0007143049956912285,161120444,18.936,10314915485.265,20.54,-21.31,0.0006951458794099607,145712960,-9.563,9858018751.946749,-4.429,61.309,0.0008453331005056074,150042166,2.971,12448901102.2194,26.282,-6.187,0.0006669337881869363,93395621,-37.754,9467571458.243599,-23.949,48.305
431,TFC,Truist Financial,Financials,0.0016008573180415317,322268851,11205831792.0315,7.648,0.0014018557250368522,251000693,-22.115,9355060418.2095,-16.516,6.554,0.001961341458079987,346406855,38.01,14571754795.914251,55.763,25.253,0.0018854094033913863,295214879,-14.778,13772282480.947,-5.486,-5.756,0.0013983669373625958,245434779,-16.862,10657452496.8486,-22.617,1.362,0.0016402289487343052,263058505,7.181,12081979328.767403,13.366,2.668,0.0017201935315868798,285001951,8.342,13777206859.92825,14.031,5.9,0.001280179473437771,251476643,-11.763,13529744088.045,-1.796,4.08,0.0013741979149554848,254412271,1.167,13484342962.395,-0.336,-2.757,0.0010626833386392035,193697645,-23.865,9915806975.048496,-26.464,-3.307,0.0013633299923110026,325865270,68.234,15591743902.3546,57.241,-11.447,0.0019212673115748125,382856642,17.489,18673523599.9475,19.765,8.563,0.0015034496313331997,288239253,-24.714,14107073983.060001,-24.454,4.71,0.0015445568578604445,283768266,-1.551,14068875436.95,-0.271,7.753,0.0020241010427743253,343511982,21.054,18614815726.09,32.312,4.996,0.0014540150502919023,482666092,40.509,20996692517.249996,12.796,-45.329,0.0011689334461848612,459892698,-4.718,16576905903.620003,-21.05,31.294,0.0008011107543392454,312228055,-32.108,11797655322.77,-28.831,0.608,0.001109117553862733,348504646,11.619,15744665936.529999,33.456,25.537
432,TFX,Teleflex,Health Care,0.0004551586717357194,19526764,3186062528.2925,13.66,0.0004065922793764562,15254280,-21.88,2713328676.5614,-14.838,-4.96,0.0005825331545805759,28225719,85.035,4327920696.3525,59.506,-3.219,0.00040041167121828195,16294086,-42.272,2924872780.8225,-32.419,20.091,0.00044669576465120655,16968330,4.138,3404427525.5052495,16.396,7.038,0.00048515227599565844,16387206,-3.425,3573647309.66805,4.971,16.276,0.0005138378985545645,16322773,-0.393,4115380560.8874993,15.159,3.04,0.0004968408798767155,20014851,22.619,5250927777.461999,27.593,2.023,0.0005090052599661123,18577752,-7.18,4994623714.9314995,-4.881,5.383,0.0005235848773071961,19062604,2.61,4885525527.369999,-2.184,0.053,0.0004186583737345718,18956066,-0.559,4787992769.66,-1.996,-3.358,0.0008193766120761745,29923921,57.859,7963831170.535,66.329,17.43,0.0005236148253393251,16246849,-45.706,4913149683.065,-38.307,9.071,0.0006071962995711179,15819685,-2.629,5530757291.950001,12.571,1.731,0.0005812531401031396,15586394,-1.475,5345543460.815,-3.349,10.601,0.0003785585745289296,16362464,4.979,5466572019.015,2.264,-22.271,0.0004479011530834138,18503415,13.085,6351786145.755,16.193,29.195,0.0003339042002599775,13378278,-27.698,4917280967.9,-22.584,-6.47,0.00037914021390315553,14723691,10.057,5382149069.97,9.454,19.726
433,TGT,Target,Consumer Discretionary,0.004138717800599289,398780839,28970586563.5422,-14.604,0.003719059596731619,347651870,-12.821,24818550586.175003,-14.332,-1.322,0.0031155227495840124,316490612,-8.963,23146726125.125,-6.736,5.445,0.003990604474659975,478157058,51.081,29150025451.177498,25.936,-24.043,0.003487353115531018,487599951,1.975,26578360211.095,-8.822,-5.306,0.003192904108136323,420357109,-13.791,23519034621.969997,-11.511,12.4,0.0033324686704772144,446991335,6.336,26690084216.885002,13.483,10.988,0.0029674452206283676,431207205,-3.531,31361832667.555,17.504,5.277,0.0023919610645374138,319067218,-26.006,23471163066.029503,-25.16,10.271,0.0023874009089715513,266447665,-16.492,22276632863.870052,-5.089,16.449,0.0025130788213649506,381936397,43.344,28740863628.1325,29.018,-25.322,0.0023646401287880435,315571149,-17.376,22982831688.378006,-20.034,23.363,0.002782938050701285,326147085,3.351,26112689213.739994,13.618,7.443,0.0036614073441869977,348253717,6.778,33350590874.754997,27.718,22.113,0.0038682550972722056,301358102,-13.466,35574733817.9,6.669,19.454,0.002892790985689913,382337770,26.872,41773324719.72,17.424,-27.785,0.0028850095711628714,360457981,-5.723,40912964162.58655,-2.06,30.871,0.0024481481786356373,257106685,-28.672,36052953020.75,-11.879,31.282,0.0026788043386894366,226825479,-11.778,38027420335.295,5.477,11.439
434,TJX,TJX Companies,Consumer Discretionary,0.0022849096754758453,420595126,15994125894.175,-1.114,0.0025496872229206105,434989732,3.422,17014930703.60865,6.382,-3.248,0.0020353220069362623,399562728,-8.144,15121392092.958954,-11.129,0.94,0.0025369702830984925,481197702,20.431,18531715881.841003,22.553,4.659,0.0026601544574106524,541765922,12.587,20273984607.791702,9.402,-9.06,0.0025563186549348586,530482202,-2.083,18829925645.745,-7.123,1.487,0.002492800807313873,554349820,4.499,19965097968.527508,6.029,3.646,0.002064735442996609,550102710,-0.766,21821426395.974995,9.298,6.115,0.002062533769068596,461783182,-16.055,20238651515.159,-7.253,16.457,0.0023331238159479337,419981452,-9.052,21770177969.905003,7.567,18.177,0.002317875137354674,527215334,25.533,26508413768.56095,21.765,-20.635,0.0020164397617304605,393822282,-25.301,19598540636.015003,-26.067,20.262,0.0020677835865199443,366400120,-6.963,19402296843.245003,-1.001,-1.27,0.0022391618733935597,376813909,2.842,20395810824.07,5.121,4.226,0.0020234631327933498,314353242,-16.576,18608949133.22,-8.761,9.133,0.001895475675765565,512490379,63.03,27371601091.739998,47.088,-22.045,0.0022911858063373344,646237419,26.097,32491816915.089996,18.706,14.182,0.001652507253081402,451827436,-30.083,24335849799.335,-25.102,10.133,0.0019409625401490206,449926844,-0.421,27553262216.015,13.221,21.903
435,TMO,Thermo Fisher Scientific,Health Care,0.001906665728173541,90631250,13346458296.285,5.385,0.0020217511245680794,87937490,-2.972,13491833419.89075,1.089,7.779,0.0023996409834084265,121154010,37.773,17828094065.112103,32.14,-10.668,0.0022586079929686033,108741953,-10.245,16498372839.838398,-7.459,7.858,0.0020428999161834884,93128693,-14.358,15569667896.757502,-5.629,13.587,0.002283818559832163,93113504,-0.016,16822681157.920002,8.048,7.911,0.0022816729092841946,95415157,2.472,18274152925.6326,8.628,-0.021,0.0018387558829833194,92460882,-3.096,19433131879.8175,6.342,8.208,0.0018960695034009052,87657693,-5.195,18605217768.231,-4.26,0.69,0.0019662452125837615,79896138,-8.854,18346865227.566402,-1.389,18.635,0.002391694955648217,117019690,46.465,27352655227.52,49.086,-8.969,0.002604448514903802,102961925,-12.013,25313620085.504997,-7.455,24.204,0.002911216394578733,99634016,-3.232,27316342498.685,7.912,6.738,0.0029039071951988435,92561645,-7.098,26450763791.44,-3.169,-2.628,0.0027312484107789993,83416450,-9.88,25118156057.635,-5.038,11.341,0.002883806006811818,135635191,62.6,41643577205.25,65.791,-13.006,0.002409193477788093,102453526,-24.464,34165310022.784996,-17.958,31.04,0.0023150975935186365,82557374,-19.42,34093567336.309998,-0.21,21.377,0.0033960119224438817,102434274,24.076,48208661966.564995,41.401,4.442
436,TMUS,T-Mobile US,Communication Services,0.0016057000050666882,275526416,11239730088.65905,13.599,0.0012065299822629975,175484485,-36.309,8051585251.51,-28.365,8.048,0.0017231592560000987,246351929,40.384,12802183958.995,59.002,23.571,0.002578283942625615,306699668,24.497,18833498289.579998,47.112,11.17,0.0020940661975239745,245519904,-19.948,15959624351.145,-15.259,-5.576,0.0019292362269433265,227227350,-7.451,14210816259.659998,-10.958,1.515,0.0022678550449785695,300392012,32.199,18163484229.695,27.815,3.084,0.0013872194525056153,235279597,-21.676,14661010097.246502,-19.283,-4.476,0.001808093379244796,298287515,26.78,17741950390.43,21.015,-1.076,0.001267640174570852,183977354,-38.322,11828241610.484999,-33.332,18.029,0.001431782616471805,244555777,32.927,16374603365.125,38.436,-10.041,0.0015594522599365395,217576312,-11.032,15156906279.244999,-7.436,9.941,0.001834485930135773,230408944,5.898,17213232953.045,13.567,6.499,0.00252492045641347,291709006,26.605,22998694550.29,33.611,5.491,0.0014945326954983278,174750076,-40.094,13744595815.822498,-40.237,-0.583,0.0019543774573245855,328838912,88.177,28222171789.660004,105.333,6.364,0.0035653135587572775,508941895,54.769,50560506736.55999,79.152,25.497,0.002155856594026738,287862125,-43.439,31748485317.27215,-37.207,8.213,0.0020525138497069564,236283591,-17.918,29136807709.1463,-8.226,17.261
437,TPR,Tapestry,Consumer Discretionary,0.0013798843980084327,244957595,9659044739.5075,3.035,0.0013862859107613072,233435593,-4.704,9251157747.880001,-4.223,-10.786,0.00103033375239102,210299885,-9.911,7654848030.64,-17.255,-3.606,0.001132873564129219,219455520,4.354,8275260912.73345,8.105,18.594,0.0011966086953854192,209112599,-4.713,9119781072.941149,10.205,14.569,0.0012768405154468788,216388407,3.479,9405248411.001451,3.13,-14.895,0.0009709888745115273,189384436,-12.479,7776749730.301251,-17.315,10.437,0.0007835223008995794,168038325,-11.271,8280757845.601251,6.481,18.571,0.0010631558529617764,219704185,30.746,10432236861.805,25.982,-10.782,0.0009345760950327915,178023616,-18.971,8720449286.15,-16.409,9.235,0.0008614743403258901,245703287,38.017,9852264212.307499,12.979,-33.353,0.000914880620021366,255689191,4.064,8892070742.15,-9.746,-2.197,0.0010417769955990094,312357330,22.163,9775136356.07,9.931,-2.966,0.0009826683545678535,359295001,15.027,8950812400.262499,-8.433,-19.325,0.0007619861154347466,269583742,-24.969,7007669491.25,-21.709,3.096,0.0004739098031512357,313587430,16.323,6843490661.035,-2.343,-52.32,0.00038648516930540915,384773948,22.701,5480832382.399999,-19.912,10.667,0.0003868888049162714,380781245,-1.038,5697565216.69125,3.954,17.784,0.0005738637421292457,331451956,-12.955,8146379868.792699,42.98,97.836
438,TRMB,Trimble,Information Technology,0.00032415002297143236,90595729,2269015852.85865,-2.56,0.0003140297251834202,79218601,-12.558,2095627245.8974998,-7.642,15.956,0.0003796509731944613,99533800,25.644,2820610795.04,34.595,5.752,0.0002817310390796391,66635110,-33.053,2057950621.6932,-27.039,5.4,0.00028309346181103786,62235438,-6.603,2157556104.058,4.84,11.225,0.00029683826632019117,57439728,-7.706,2186520241.845,1.342,9.149,0.0003217548325496675,62723632,9.199,2576967535.815,17.857,3.541,0.00025606216094463207,67845260,8.165,2706226415.9800005,5.016,-11.929,0.0003299527592649979,93839737,38.314,3237667674.2825003,19.638,-7.985,0.000328299111786374,78754643,-16.075,3063330819.4350004,-5.385,33.313,0.0002533655398253787,79086575,0.421,2897618795.83,-5.41,-24.31,0.00022849683238472846,58759394,-25.702,2220847128.5299997,-23.356,25.427,0.00030488211678283815,68982790,17.399,2860750694.8892493,28.813,10.645,0.0003043604812561755,69221797,0.346,2772322480.0249996,-3.091,-15.244,0.0002896253157296826,66995858,-3.216,2663563610.7025,-3.923,6.57,0.0002567732242399684,105338752,57.232,3707931657.8925,39.209,-23.797,0.00022187282804517767,84438860,-19.841,3146428058.055,-15.143,41.006,0.0002043500931387068,62794633,-25.633,3009386593.5115,-4.355,12.81,0.0002480310375182058,61966678,-1.319,3520966568.435,16.999,36.936
439,TROW,T. Rowe Price,Financials,0.00096835827645512,91307374,6778405444.4358,-0.362,0.0009127883475092502,87460379,-4.213,6091347338.73,-10.136,-8.842,0.0011419681295044312,120900153,38.234,8484233838.700001,39.283,13.531,0.0011967038321120125,123832714,2.426,8741519583.085001,3.033,-10.728,0.0010816469913015056,115842406,-6.453,8243616979.314999,-5.696,8.733,0.0010078530838550218,89958757,-22.344,7423878315.87,-9.944,21.109,0.0010460726823879499,85620181,-4.823,8378103667.488951,12.853,16.035,0.0011826508127231216,112699810,31.628,12498999690.015003,49.187,3.38,0.0009660630025419679,81982328,-27.256,9479511435.57,-24.158,7.951,0.000827605553927728,66825627,-18.488,7722316353.179999,-18.537,-5.431,0.0009194208657394945,108706758,62.672,10514970519.199999,36.163,-15.759,0.0008976289959164003,91067108,-16.227,8724395683.130001,-17.029,10.973,0.0007459278899120662,66500111,-26.977,6999143642.534999,-19.775,8.259,0.0008300136389765715,67772082,1.913,7560329319.25,8.018,2.503,0.0007307898048822472,57377696,-15.337,6720769993.647499,-11.105,6.793,0.0008991084915273244,112479889,96.034,12983568865.025002,93.186,-20.188,0.0006863960610075668,85592331,-23.904,9733935625.739998,-25.029,31.874,0.0005988179027403487,66913163,-21.823,8818564947.941,-9.404,3.679,0.000666280902637156,66350310,-0.841,9458303310.931099,7.254,17.905
440,TRV,The Travelers Companies,Financials,0.0015971929838556342,99007248,11180181840.56225,2.084,0.0015430187387228623,88045777,-11.071,10297089257.7425,-7.899,-3.731,0.0018038297844175759,118269798,34.328,13401524351.5175,30.149,7.132,0.0014991110348033354,91030918,-23.031,10950502635.915,-18.289,-2.032,0.0014316268911231593,88676660,-2.586,10910938450.9138,-0.361,4.739,0.0016572007618049392,98390702,10.954,12206994251.135,11.878,-3.512,0.0015443050817527876,93520209,-4.95,12368498180.8525,1.323,10.357,0.0015859479974941583,119494887,27.774,16761298699.331501,35.516,1.878,0.0012239581813999457,91612196,-23.334,12010112742.865551,-28.346,-11.681,0.0012124990963700121,87729906,-4.238,11313724945.025902,-5.798,6.25,0.00125933290127321,115486750,31.639,14402379611.1,27.3,-7.885,0.0011552298808797004,87955114,-23.84,11228116105.452002,-22.04,16.742,0.0012545625901847193,81500998,-7.338,11771732758.629997,4.842,8.694,0.0012317416044259296,75650418,-7.179,11219541135.689999,-4.691,-1.465,0.0012233983021559078,82958712,9.661,11251085530.310001,0.281,-8.254,0.0011130281968282324,139125091,67.704,16072674630.939999,42.854,-27.756,0.000979043936336124,131079401,-5.783,13884040414.039999,-13.617,20.357,0.0006811153084684,87547481,-33.21,10030527740.2,-27.755,-5.063,0.0008340843995158034,92672513,5.854,11840386248.97,18.044,29.756
